"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux","Matériau d'emballage"
"11090","11090","aides culinaires et ingrédients divers","condiments","Vinaigre de cidre","Vinegar, cider","2",0,"Ambiant (long)","Pas de préparation",5,0.099329888,1.1018011,2.6202267e-8,0.20451344,0.0042310212,4.5441624e-8,1.797608e-8,3.9305489e-10,0.0042032582,0.00013026495,0.0019477254,0.012210399,21.078,25.102732,0.50438446,15.20504,0.0000051088681,"PACK PROXY"
"0006","6","matières grasses","huiles et graisses végétales","Huile de coco","Virgin coconut oil","2",0,"Ambiant (long)","Pas de préparation",5,0.63568991,3.4625205,2.6826175e-8,0.20430242,0.016699093,5.4450497e-7,1.1702696e-7,1.3624622e-8,0.048630881,0.00094121938,0.031541692,0.24724975,191.47616,379.77406,10.387978,29.692945,0.000012332649,"PACK PROXY"
"1008","1008","boissons","boisson alcoolisées","Vodka","Vodka","2",0,"Ambiant (long)","Réfrigéré chez le consommateur",5,0.71775655,4.5470101,8.8529047e-8,1.2582273,0.020534585,3.0534318e-7,2.0257381e-7,4.2918302e-9,0.031213544,0.0010005902,0.038872195,0.11648847,337.14825,710.32933,1.2983204,64.833911,0.000051023939,"PACK PROXY"
"25503","25503","entrées et plats composés","feuilletées et autres entrées","Bouchée à la reine, au poisson et fruits de mer","Vol-au-vent with fish and seafood","2",0,"Glacé","Four",5,1.4062407000000001,8.9267037,2.3410413e-7,1.1521276,0.16192203,0.0000016877003,4.5610946e-8,6.1716363e-9,0.21821887,0.00049300284,0.055065514,0.59211581,23.784237,46.573202,0.64006638,137.23524,0.000027912091,"PACK PROXY"
"25412","25412","entrées et plats composés","feuilletées et autres entrées","Bouchée à la reine, à la viande/volaille/quenelle","Vol-au-vent, with meat/poultry/quenelle","2",0,"Glacé","Four",5,0.46060052,3.6989564,7.0426537e-8,1.3560964,0.012574138,3.7777919e-7,5.0287091e-8,1.6615144e-9,0.046974256,0.00058592837,0.012301039,0.19320097,49.856928,100.0472,1.1496493,61.982835,0.000020427577,"PACK PROXY"
"24300","24300","produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette ou éventail sans fourrage","Wafer biscuit without filling","2",0,"Ambiant (long)","Pas de préparation",5,0.35221262,3.1887947,4.392188e-8,0.60080075,0.0087539858,2.8585708e-7,4.1010468e-8,1.5364586e-9,0.03939499,0.00035907644,0.012881518,0.16613809,32.743925,128.33672,1.07915,36.849587,0.0000099554494,"PACK PROXY"
"23853","23853","produits céréaliers","gâteaux et pâtisseries","Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée","Wafer biscuit, crunchy (thin or dry), plain or with sugar, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.24268715999999999,1.9949276,2.4032258e-8,0.58207465,0.0055539609,2.0539021e-7,3.2018689e-8,1.1303273e-9,0.028395364,0.00024343056,0.0095960543,0.12041821,26.695223,96.905276,0.57771799,23.871578,0.0000065284705,"PACK PROXY"
"23854","23854","produits céréaliers","gâteaux et pâtisseries","Gaufre croustillante (fine ou sèche), chocolatée, préemballée","Wafer biscuit, crunchy (thin or dry), with chocolate, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.31060235,2.544136,2.8652733e-8,0.61054779,0.0069515067,2.7545934e-7,3.8546182e-8,1.4215435e-9,0.038436067,0.0003041761,0.012647944,0.16390756,31.898408,127.09776,0.91713236,26.714657,0.0000081551183,"PACK PROXY"
"24311","24311","produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée chocolat, préemballée","Wafer biscuit, filled with chocolate, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.53633407,7.4161162,4.572076e-8,0.62886932,0.015084619,3.0862386e-7,4.1302513e-8,3.1487768e-9,0.040628099,0.00081184699,0.022170159,0.16977124,36.189931,283.17046,1.2109372,45.442938,0.00001064016,"PACK PROXY"
"24312","24312","produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée","Wafer biscuit, filled with nuts (hazelnut, almond, praline, etc.), with chocolate or not, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.95498287,3.0079728,6.5173501e-8,0.67279596,0.014732219,4.8165801e-7,3.3087184e-7,1.8140718e-9,0.055170856,0.00075964614,0.02026909,0.22773856,69.255106,236.05216,58.135401,47.804559,0.0000266519,"PACK PROXY"
"24313","24313","produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette, fourrée vanille, préemballée","Wafer biscuit, plain or vanilla flavoured, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.35221262,3.1887947,4.392188e-8,0.60080075,0.0087539858,2.8585708e-7,4.1010468e-8,1.5364586e-9,0.03939499,0.00035907644,0.012881518,0.16613809,32.743925,128.33672,1.07915,36.849587,0.0000099554494,"PACK PROXY"
"24320","24320","produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée, aux fruits","Wafer biscuit, with fruits","2",0,"Ambiant (long)","Pas de préparation",5,0.34326928,2.8057275,2.981647e-7,0.58558572,0.0080639051,2.364903e-7,3.8941567e-8,1.4423892e-9,0.03153569,0.00041604715,0.010495638,0.13136638,104.44723,99.128354,1.8924493,37.384974,0.000010616607,"PACK PROXY"
"24360","24360","produits céréaliers","céréales de petit-déjeuner et biscuits","Cigarette","Wafer cookie","2",0,"Ambiant (long)","Pas de préparation",5,0.29775915999999997,2.7041889,4.1391408e-8,0.56612573,0.0076706592,2.3382173e-7,2.6256806e-8,1.0926062e-9,0.031432316,0.00031842863,0.010399386,0.13188912,20.203419,95.172996,1.3626677,35.529427,0.0000089551894,"PACK PROXY"
"24370","24370","produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle","Wafer cookie","2",0,"Ambiant (long)","Pas de préparation",5,0.29775915999999997,2.7041889,4.1391408e-8,0.56612573,0.0076706592,2.3382173e-7,2.6256806e-8,1.0926062e-9,0.031432316,0.00031842863,0.010399386,0.13188912,20.203419,95.172996,1.3626677,35.529427,0.0000089551894,"PACK PROXY"
"24371","24371","produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle au chocolat, préemballée","Wafer cookie, with chocolate, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.61714044,10.310353,4.5626496e-8,0.61516907,0.019159986,2.4483707e-7,2.744106e-8,4.1629104e-9,0.02941223,0.0011606502,0.027441335,0.11997071,29.871093,392.29479,1.2577654,50.664427,0.000010027218,"PACK PROXY"
"20984","20984","aides culinaires et ingrédients divers","algues","Wakamé (Undaria pinnatifida), séchée ou déshydratée","Wakame (Undaria pinnatifida), dried or dehydrated","2",0,"Ambiant (long)","Pas de préparation",5,1.5467408,12.2005,3.4542267e-7,10.918509,0.057733433,8.3490215e-7,8.1758221e-8,7.301482e-9,0.10955946,0.0025147409,0.015110188,0.14459756,39.9629,32.056889,4.1695191,394.63825,0.000076401245,"PACK PROXY"
"15005","15005","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, séchée, cerneaux","Walnut, dried, husked","2",0,"Ambiant (long)","Pas de préparation",5,0.39576831999999995,2.4910903,1.1359047e-7,0.47210508,0.010696787,9.8826776e-8,6.0619209e-8,1.5609954e-9,0.014032073,0.00060060018,0.0065632237,0.044465562,117.57798,418.736,7.4988525,39.272414,0.000042904342,"PACK PROXY"
"15023","15023","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, fraîche","Walnut, fresh","2",0,"Ambiant (long)","Pas de préparation",5,0.39576831999999995,2.4910903,1.1359047e-7,0.47210508,0.010696787,9.8826776e-8,6.0619209e-8,1.5609954e-9,0.014032073,0.00060060018,0.0065632237,0.044465562,117.57798,418.736,7.4988525,39.272414,0.000042904342,"PACK PROXY"
"4028","4028","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","Ware potato, boiled/cooked in water, peeled","2",0,"Ambiant (moyen)","Cuisson à l'eau",5,0.10880936000000001,1.1770177,3.2491554e-8,0.21110208,0.0037812922,5.2284802e-8,1.9235877e-8,5.1803079e-10,0.0043322762,0.00024067474,0.002194164,0.014091236,8.1537998,36.218655,0.54031759,20.110713,0.0000054249977,"PACK PROXY"
"18430","18430","boissons","eaux","Eau embouteillée de source","Water, bottled","2",0,"Ambiant (long)","Pas de préparation",5,0.046243447,0.33559328,5.6024616e-7,0.12188402,0.0010583969,1.5629165e-8,3.2124827e-9,7.5658615e-11,0.00093963942,0.000055986984,0.00023139274,0.0019342732,0.81623889,1.7702726,0.055838936,7.1255563,0.000015048982,"PACK PROXY"
"20022","20022","fruits, légumes, légumineuses et oléagineux","légumes","Cresson de fontaine, cru","Watercress, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.08104230500000001,0.88848059,2.6147778e-8,0.24487187,0.0027157196,4.1878176e-8,1.4943976e-8,2.0826628e-10,0.0032417634,0.00013366222,0.0033955874,0.010909819,16.656811,-27.710972,0.41678219,12.245061,0.0000053599292,"PACK AGB"
"13036","13036","fruits, légumes, légumineuses et oléagineux","fruits","Pastèque, pulpe, crue","Watermelon, pulp, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.08259942,0.78568297,2.6213373e-8,0.066290746,0.0028691112,3.864454e-8,1.6192714e-8,4.1616403e-10,0.0038331745,0.00013935813,0.0033451973,0.010902645,10.684117,20.990435,0.83391674,10.860658,0.0000068043862,"PACK AGB"
"9621","9621","aides culinaires et ingrédients divers","ingrédients divers","Son de blé","Wheat bran","2",0,"Ambiant (long)","Pas de préparation",5,0.046215584000000004,0.37228766,6.4543214e-9,0.11812123,0.0013324306,3.3995059e-8,4.7638327e-9,2.9892674e-10,0.0037408637,0.000075849082,0.0022544034,0.015412415,4.4243313,27.644919,0.076719602,5.7264642,0.0000020905716,"PACK PROXY"
"9691","9691","produits céréaliers","pâtes, riz et céréales","Boulgour de blé, cuit, non salé","Wheat bulgur, cooked, unsalted","2",0,"Ambiant (long)","Micro-onde",5,0.064673189,0.51080836,4.7308995e-8,0.11306318,0.0018446052,4.3474245e-8,8.3849579e-9,4.4191244e-10,0.0058122927,0.00011760421,0.003553641,0.023317295,3.0386036,40.661101,0.15860787,7.0824196,0.0000038480266,"PACK AGB"
"9690","9690","produits céréaliers","pâtes, riz et céréales","Boulgour de blé, cru","Wheat bulgur, raw","2",0,"Ambiant (long)","Pas de préparation",5,0.11104133000000001,0.83660047,1.2287685e-8,0.086187939,0.003109876,8.642347e-8,1.5696176e-8,9.0558429e-10,0.012086074,0.0001859229,0.0077017446,0.050089402,5.61428,87.91877,0.25405188,8.1817076,0.0000042075661,"PACK AGB"
"9437","9437","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment avec levure incorporée","Wheat flour, self-raising","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9410","9410","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T110","Wheat flour, type 110","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9415","9415","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T150","Wheat flour, type 150","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9436","9436","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T55 (pour pains)","Wheat flour, type 55 (for bread)","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9440","9440","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T45 (pour pâtisserie)","Wheat flour, type 55 (for pastry)","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9435","9435","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T65","Wheat flour, type 65","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"9445","9445","produits céréaliers","farines et pâtes à tarte","Farine de blé tendre ou froment T80","Wheat flour, type 80","2",0,"Ambiant (long)","Pas de préparation",5,0.10413345,0.79014045,1.2646423e-8,0.17027384,0.0028657526,7.7437978e-8,1.0673296e-8,7.9886611e-10,0.010041413,0.00017387069,0.0062276519,0.042690369,11.908754,75.881802,0.18242426,9.3717582,0.0000043734677,"PACK PROXY"
"7407","7407","produits céréaliers","pains et viennoiseries","Pain grillé suédois au froment","Wheat swedish toast","2",0,"Ambiant (court)","Pas de préparation",5,0.18052852000000003,1.2896738,2.8676384e-8,0.48732571,0.0049095451,1.2552565e-7,1.152838e-7,1.6264255e-9,0.01557221,0.00027238687,0.008244984,0.065132626,14.644583,69.225253,0.5407189,19.693864,0.0000054501501,"PACK PROXY"
"7420","7420","produits céréaliers","pains et viennoiseries","Pain grillé suédois au blé complet","Wheat swedish toast, wholemeal","2",0,"Ambiant (court)","Pas de préparation",5,0.18052852000000003,1.2896738,2.8676384e-8,0.48732571,0.0049095451,1.2552565e-7,1.152838e-7,1.6264255e-9,0.01557221,0.00027238687,0.008244984,0.065132626,14.644583,69.225253,0.5407189,19.693864,0.0000054501501,"PACK PROXY"
"7815_2","7815","entrées et plats composés","sandwichs","Wrap végétarien","Wheat tortilla wrap, filled with soy-based, vegetarian","2",0,"Glacé","Four",5,0.29276659,1.8225915,5.2792007e-8,2.0620939,0.0067063733,1.3058634e-7,4.1215591e-8,1.2219883e-9,0.016408616,0.00042362567,0.010044092,0.062274756,34.202039,133.90039,1.7225486,59.059968,0.000013153876,"PACK PROXY"
"7815_1","7815","produits céréaliers","pains et viennoiseries","Tortilla souple (à garnir), à base de blé","Wheat tortilla wrap, to be filled","2",0,"Ambiant (court)","Pas de préparation",5,0.16985924,1.2887047,2.8198726e-8,0.6300608,0.0046241425,9.8795246e-8,2.2674734e-8,9.3074175e-10,0.012535988,0.00025972973,0.007689488,0.051644705,17.086823,103.43905,0.88250885,25.021003,0.0000053660316,"PACK PROXY"
"9080","9080","produits céréaliers","pâtes, riz et céréales","Blé dur précuit, entier, cru","Wheat, whole, pre-cooked, raw","2",0,"Ambiant (long)","Pas de préparation",5,0.13664013,1.128513,1.0614913e-7,0.10550178,0.004067303,9.6559221e-8,1.788168e-8,9.7934123e-10,0.012938675,0.0002521289,0.0079918361,0.05237328,6.7121525,91.673479,0.34809908,12.668845,0.000007467163,"PACK AGB"
"9010","9010","produits céréaliers","pâtes, riz et céréales","Blé tendre entier ou froment, cru","Wheat, whole, raw","2",0,"Ambiant (long)","Pas de préparation",5,0.086819892,0.68453459,1.1841778e-8,0.079687521,0.0024662904,6.5651976e-8,8.9989764e-9,6.8508963e-10,0.0085679781,0.00014726166,0.0052978532,0.036615658,10.154871,65.380098,0.16250229,6.9686855,0.0000034918477,"PACK AGB"
"25225","25225","entrées et plats composés","plats végétariens","Nuggets de blé (sans soja), préemballé","Wheat-based nuggets (wo soybean)","2",0,"Glacé","Poêle",5,0.23534804999999998,1.830426,6.3186868e-8,0.80109932,0.0063163602,1.1778133e-7,2.9152715e-8,3.2626095e-9,0.014725062,0.00050575943,0.011900707,0.059432133,33.474277,151.5238,0.4179792,35.689305,0.0000091698742,"PACK PROXY"
"19420","19420","lait et produits laitiers","crèmes et spécialités à base de crème","Crème chantilly, sous pression, UHT","Whipped cream or Chantilly cream, under pressure, UHT","2",0,"Ambiant (long)","Pas de préparation",5,0.32567999,3.026198,3.1086718e-8,0.25249302,0.0066159198,3.3079262e-7,5.2061532e-8,1.4627187e-9,0.046701172,0.00024904576,0.010914655,0.19964127,28.266304,116.05223,0.57050775,17.991073,0.0000072010591,"PACK AGB"
"1013","1013","boissons","boisson alcoolisées","Cocktail à base de whisky","Whiskey-based cocktail","2",0,"Ambiant (long)","Réfrigéré chez le consommateur",5,0.40017225,2.7299788,4.9695217e-8,0.74290353,0.012028917,1.7813104e-7,1.0651236e-7,2.2613533e-9,0.017585293,0.00054704085,0.020226077,0.062873335,174.96813,363.92825,0.7320682,40.024683,0.000027088607,"PACK PROXY"
"1005","1005","boissons","boisson alcoolisées","Whisky","Whisky","2",0,"Ambiant (long)","Réfrigéré chez le consommateur",5,0.71775655,4.5470101,8.8529047e-8,1.2582273,0.020534585,3.0534318e-7,2.0257381e-7,4.2918302e-9,0.031213544,0.0010005902,0.038872195,0.11648847,337.14825,710.32933,1.2983204,64.833911,0.000051023939,"PACK PROXY"
"25002","25002","entrées et plats composés","plats composés","Cassoulet, appertisé","White bean stew, canned","2",0,"Ambiant (long)","Micro-onde",5,0.066729942,0.59694184,1.7778911e-8,0.27807514,0.0019031559,3.3853108e-8,9.5729308e-9,2.0655091e-9,0.002357992,0.00013997405,0.0010306358,0.0073791461,4.2690377,17.514619,0.53533359,13.406937,0.0000025868093,"PACK AGB"
"25099","25099","entrées et plats composés","plats composés","Cassoulet au canard ou oie, appertisé","White bean stew, with duck or goose, canned","2",0,"Ambiant (long)","Micro-onde",5,0.075694096,0.65448751,1.8014407e-8,0.29226412,0.0020024402,4.7734158e-8,7.9532798e-9,2.0804559e-9,0.0043049856,0.00014871231,0.0013136243,0.016009868,4.9564628,15.698079,0.48899787,14.032558,0.0000026883051,"PACK AGB"
"25098","25098","entrées et plats composés","plats composés","Cassoulet au porc, appertisé","White bean stew, with pork, canned","2",0,"Ambiant (long)","Micro-onde",5,0.2552155,2.0685824,2.9499101e-8,0.48852838,0.0054695459,2.1446856e-7,2.5379497e-8,3.0185959e-9,0.028194072,0.00034186687,0.0080478851,0.11722114,50.11879,98.796505,0.82915451,23.537496,0.0000072893833,"PACK AGB"
"11140","11140","aides culinaires et ingrédients divers","sauces","Sauce au beurre blanc, préemballée","White butter sauce, prepacked","2",0,"Glacé","Micro-onde",5,0.4954683,4.0219573,9.4087799e-7,1.006603,0.0097950997,3.9836775e-7,8.2816217e-8,6.5664853e-9,0.055473913,0.00040051186,0.016171601,0.23397951,59.079741,184.97037,0.63472782,41.638654,0.000034117307,"PACK PROXY"
"20116","20116","fruits, légumes, légumineuses et oléagineux","légumes","Chou blanc, cru","White cabbage, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.068950065,0.75494967,2.1732556e-8,0.09154728,0.0026158422,3.8438769e-8,1.4321748e-8,1.5905086e-10,0.0032186212,0.00016588779,0.0023718486,0.0097180842,6.9277623,9.3064176,0.49023385,9.3549405,0.0000039834032,"PACK AGB"
